Varunummer,Namn,Producent,Ursprung,Druvor,Status,Funnen_Vivino_url,Vivino_winery,Vivino_wine_name,Vivino_betyg,Vivino_antal_recensioner,Producer_check,Product_check,Country_ok,Grape_ok,Systembolaget_url
9303601,Boschkloof Syrah,Boschkloof Wines,Sydafrika,Syrah,Matchad,https://www.vivino.com/sv/boschkloof-syrah/w/1199073,Boschkloof,Syrah,4.0,2122,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9303601/
7412701,Sericis Monastrell,Bodegas Murviedro,Spanien,Monastrell,Matchad,https://www.vivino.com/sv/murviedro-sericis-cepas-viejas-monastrell-comunitat-valenciana/w/6590318,Murviedro,Sericis Cepas Viejas Monastrell,4.1,9959,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7412701/
7687401,Inycon Spumante Brut,Cantine Settesoli,Italien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7687401/
5178601,Tiara Douro Niepoort Vinhos,Niepoort Vinhos,Portugal,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-5178601/
3222901,Fonterutoli,Marchesi Mazzei,Italien,"Sangiovese, Malvasia nera, Merlot, Colorino",Matchad,https://www.vivino.com/sv/fonterutoli-chianti-classico/w/1130130,Fonterutoli,Chianti Classico,3.9,34321,True,True,True,True,https://www.systembolaget.se/produkt/vin/-3222901/
7357601,Aveleda Alvarinho,Aveleda,Portugal,Alvarinho,Matchad,https://www.vivino.com/sv/aveleda-alvarinho-vinho-verde/w/11455816,Aveleda,Alvarinho,3.8,649,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7357601/
219501,Rkatsiteli Qvevri,Askaneli Brother Ltd,Georgien,Rkatsiteli,Matchad,https://www.vivino.com/sv/ge-askaneli-brothers-rkatsiteli-qvevri/w/3288392,Askaneli Brothers,Rkatsiteli Qvevri White Dry (Ркацители Квеври Белые сухие),3.8,3635,False,True,True,True,https://www.systembolaget.se/produkt/vin/-219501/
7709101,Mistinguett Brut,Masia Vallformosa,Spanien,,Matchad,https://www.vivino.com/sv/mistinguett-cava-brut/w/2368033,Mistinguett,Cava Brut,3.5,2892,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7709101/
9264601,Gorges Vignobles Günther-Chéreau,Vignobles Günther-Chéreau,Frankrike,Melon de bourgogne,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9264601/
3979102,Angeline Reserve Pinot Noir,Angeline Winery,USA,Pinot noir,Matchad,https://www.vivino.com/sv/us-angeline-reserve-pinot-noir/w/1405552,Angeline,Reserve Pinot Noir,3.7,7284,True,True,True,True,https://www.systembolaget.se/produkt/vin/-3979102/
9249901,Kumeu River Estate Chardonnay,Kumeu River Wines Ltd,Nya Zeeland,Chardonnay,Matchad,https://www.vivino.com/sv/kumeu-river-winery-estate-chardonnay/w/76137,Kumeu River,Estate Chardonnay,4.0,5807,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9249901/
9490901,Morgon Côte du Py Maison Piron,Maison Piron,Frankrike,Gamay,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9490901/
7295301,Blau Montsant,Cellers Can Blau,Spanien,,Matchad,https://www.vivino.com/sv/can-blau-blau-montsant/w/1478833,Can Blau,Blau,3.8,11292,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7295301/
7798102,Ferrari Brut,FERRARI F.LLI LUNELLI SPA,Italien,Chardonnay,Matchad,https://www.vivino.com/sv/ferrari-trento-brut/w/1367887,Ferrari,Trento Brut,3.8,29643,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7798102/
245701,Idle Lane Chardonnay,Mr. Riggs Wine Co,Australien,Chardonnay,Matchad,https://www.vivino.com/sv/mr-riggs-wine-company-idle-lane-chardonnay/w/12818229,Mr. Riggs,Idle Lane Chardonnay,3.4,108,True,True,True,True,https://www.systembolaget.se/produkt/vin/-245701/
7729301,Aldieri Primitivo,Cantina Sociale Cooperativa di Copertino SCA,Italien,Primitivo,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7729301/
244001,Mamete Prevostini Marena Sassella,Mamete Prevostini,Italien,Nebbiolo,Matchad,https://www.vivino.com/sv/mamete-prevostini-marena-sassella-valtellina-superiore/w/6205597,Mamete Prevostini,Marena Sassella,3.9,2054,True,True,True,True,https://www.systembolaget.se/produkt/vin/-244001/
267604,Chablis By Passy le Clou,Domaine Passy le Clou,Frankrike,Chardonnay,Matchad,https://www.vivino.com/sv/domaine-passy-le-clou-chablis/w/6521522,Domaine Passy le Clou,Chablis,4.0,1483,True,True,True,True,https://www.systembolaget.se/produkt/vin/-267604/
9401006,Wittmann Morstein Riesling Grosses Gewächs,Weingut Wittmann,Tyskland,,Matchad,https://www.vivino.com/sv/wittmann-rheinhessen-morstein-riesling-gg/w/1153695,Wittmann,Morstein Riesling GG,4.4,3241,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9401006/
284701,Kleine Zalze Pinotage,Kleine Zalze,Sydafrika,Pinotage,Matchad,https://www.vivino.com/sv/kleine-zalze-cellar-selection-pinotage/w/76193,Kleine Zalze,Cellar Selection Pinotage,3.7,2738,True,True,True,True,https://www.systembolaget.se/produkt/vin/-284701/
5334301,Don Simon Nature Cabernet Sauvignon,J Garcia Carrión,Spanien,,Matchad,https://www.vivino.com/sv/simon-18702-nature-cabernet-sauvignon/w/8833621,Don Simón,Nature Cabernet Sauvignon,3.4,1506,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5334301/
9363101,Domaine Vetriccie Rosé,CAVE D’ALERIA,Frankrike,,Matchad,https://www.vivino.com/sv/vetriccie-corse-rose/w/4590971,Domaine Vetriccie,Corse Rosé,3.9,723,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9363101/
7718301,The Wanted Pinot Noir,Orion Wines,Italien,Pinot noir,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7718301/
7076504,JP Chenet ICE Sparkling,Les Grands Chais de France,Frankrike,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7076504/
9346801,Freisa d'Asti Frasca,Frasca,Italien,Freisa,Matchad,https://www.vivino.com/sv/frasca-piedmont-freisa-d-asti/w/10068271,Frasca,Freisa d'Asti,3.8,337,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9346801/
9303301,Vitalba Romagna Albana Secco,Tre Monti,Italien,Albana,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9303301/
350102,Chateau Ste Michelle Indian Wells Cabernet Sauvignon,Chateau Ste Michelle,USA,"Cabernet sauvignon, Syrah",Matchad,https://www.vivino.com/sv/chateau-ste-michelle-indian-wells-cabernet-sauvignon/w/1142712,Chateau Ste. Michelle,Indian Wells Cabernet Sauvignon,4.0,35766,True,True,True,True,https://www.systembolaget.se/produkt/vin/-350102/
7600101,Trenel Bourgogne Pinot Noir,Trenel & Fils,Frankrike,Pinot noir,Matchad,https://www.vivino.com/sv/trenel-fils-pinot-noir-bourgogne/w/3292606,Trénel,Pinot Noir Bourgogne,3.8,309,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7600101/
5950401,Holy Goat,Wineworld Sweden AB,EU,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-5950401/
220214,Starrs Reach Grenache,Starrs Reach,Australien,Grenache,Matchad,https://www.vivino.com/sv/starrs-reach-vineyard-single-vineyard-grenache/w/9124679,Starrs Reach Vineyard,Single Vineyard Grenache,3.0,66,True,True,True,True,https://www.systembolaget.se/produkt/vin/-220214/
3344901,Johanna Lännabruk,Länna Bruk Dryckeshandel,EU,"Cabernet sauvignon, Merlot, Syrah",Matchad,https://www.vivino.com/sv/lannabruk-johanna/w/7043732,Lännabruk,Johanna,3.4,346,True,True,False,True,https://www.systembolaget.se/produkt/vin/-3344901/
7674601,Ingrosso Primitivo,Spring Wine & Spirits,Italien,Primitivo,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7674601/
9494901,Béres Furmint Selection,Béres Vineyards and Winery,Ungern,Furmint,Matchad,https://www.vivino.com/sv/beres-furmint-selection-dry-tokaj/w/12320862,Béres,Furmint Selection Dry,3.8,250,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9494901/
9012001,Pino Román Pét-Nat,Ignacio Pino Román,Chile,Muscat d'alexandrie,Matchad,https://www.vivino.com/sv/ignacio-pino-roman-pet-nat/w/13006685,Ignacio Pino Román,Pet Nat,3.6,134,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9012001/
7695801,Confidence de Bastor Lamontagne Terres Bordelaises,Terres Bordelaises,Frankrike,"Sauvignon gris, Sauvignon blanc, Sémillon",Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7695801/
260501,Bitchy Blend,Molnár Borház Pincészet,Ungern,"Irsai olivér, Ezerjó, Cserszegi füszeres, Olaszrizling",Matchad,https://www.vivino.com/sv/molnar-borhaz-bitchy-blend/w/9518923,Molnár Borház,Bitchy Blend,3.4,263,True,True,True,True,https://www.systembolaget.se/produkt/vin/-260501/
226815,Mancura Guardián Cinsault,Vina Fray Leon,Chile,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-226815/
247301,Glenelly Estate Glass Collection Syrah,Glenelly Estate,Sydafrika,Syrah,Matchad,https://www.vivino.com/sv/glenelly-the-glass-collection-syrah/w/1170241,Glenelly,The Glass Collection Syrah,3.6,2297,True,True,True,False,https://www.systembolaget.se/produkt/vin/-247301/
203904,Wine Urban Park Rosso biologico,Terre Cevico Soc. Coop. Agr.,Italien,,Matchad,https://www.vivino.com/sv/terre-cevico-urban-park-rosso-biologico/w/10924470,Terre Cevico,Urban Park Rosso Biologico,2.8,126,True,True,True,False,https://www.systembolaget.se/produkt/vin/-203904/
5806515,Pablo y Walter Malbec,Boutinot,Argentina,Malbec,Matchad,https://www.vivino.com/sv/it-boutinot-malbec/w/1522890,Pablo Y Walter,Malbec,3.7,2535,True,True,True,True,https://www.systembolaget.se/produkt/vin/-5806515/
7340602,Weingut Bründlmayer Grüner Veltliner Alte Reben Auslese,Weingut Bründlmayer,Österrike,,Matchad,https://www.vivino.com/sv/weingut-brundlmayer-langenloiser-alte-reben-gruner-veltliner-auslese/w/8834760,Weingut Bründlmayer,Langenloiser Alte Reben Grüner Veltliner Auslese,4.3,29,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7340602/
203701,Amadio Cabernet Malbec,Amadio Vineyard Kersbrook,Australien,"Cabernet sauvignon, Malbec",Matchad,https://www.vivino.com/sv/amadio-cabernet-malbec-adelaide-hills/w/13206843,Amadio,Cabernet - Malbec,3.6,107,True,True,True,True,https://www.systembolaget.se/produkt/vin/-203701/
5975601,Villa Moncigale Coteaux d’Aix-en-Provence Rosé,Moncigale,Frankrike,"Cinsault, Grenache, Syrah, Cabernet sauvignon",Matchad,https://www.vivino.com/sv/moncigale-coteaux-d-aix-en-provence-rose/w/1513676,Moncigale,Coteaux d'Aix en Provence Rosé,3.3,458,True,True,True,True,https://www.systembolaget.se/produkt/vin/-5975601/
5008201,El Mar Cava Rosé Brut,Vinimundi AB,Spanien,,Matchad,https://www.vivino.com/sv/el-mar-cava-cava-brut-rose/w/9614450,El Mar,Cava Brut Rosé,3.4,332,,True,True,False,https://www.systembolaget.se/produkt/vin/-5008201/
3508101,Skinny Love,Wine Mechanics,EU,Riesling,Matchad,https://www.vivino.com/sv/wine-mechanics-skinny-love/w/7528710,Wine Mechanics,Skinny Love,3.5,495,True,True,False,False,https://www.systembolaget.se/produkt/vin/-3508101/
7312701,Il Barone Rosé,ViniMundi,Spanien,"Garnacha, Tempranillo",Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7312701/
7073901,Gurrieri Nero d´Avola,Azienda Agricola Battaglia Graziella,Italien,Nero d'avola,Matchad,https://www.vivino.com/sv/gurrieri-nero-d-avola/w/1740578,Gurrieri,Nero d'Avola,0.0,5,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7073901/
7350901,Leif Mannerström Côtes du Rhône,The Company of Urban wines And Other Liquids Sweden AB,Frankrike,,Matchad,https://www.vivino.com/sv/leif-mannerstrom-cotes-du-rhone-cotes-du-rhone/w/8145546,Leif Mannerström,Côtes-du-Rhône,3.4,522,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7350901/
5422302,Château Soucherie Chaume Premier Cru,Château Soucherie,Frankrike,,Matchad,https://www.vivino.com/sv/chateau-soucherie-coteaux-du-layon-premier-cru-chaume/w/2435363,Château Soucherie,Coteaux du Layon Premier Cru 'Chaume',4.3,325,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5422302/
7738401,Tornatore Etna Bianco,Tornatore,Italien,Carricante,Matchad,https://www.vivino.com/sv/tornatore-etna-bianco/w/2823557,Tornatore,Etna Bianco,3.9,7143,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7738401/
5119306,Bread & Butter Cabernet Sauvignon,Bread & Butter Wines,USA,,Matchad,https://www.vivino.com/sv/bread-and-butter-cabernet-sauvignon-california-red-wine/w/6218579,Bread & Butter,Cabernet Sauvignon,4.0,50091,True,True,True,False,https://www.systembolaget.se/produkt/vin/-5119306/
7302801,Castelmondo Amarone della Valpolicella,Winepartners Nordic AB,Italien,,Matchad,https://www.vivino.com/sv/castelmondo-amarone-della-valpolicella/w/7399594,Castelmondo,Amarone della Valpolicella,3.9,652,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7302801/
7989201,Pasqua Desire Lush & Zin Primitivo Puglia,Pasqua Vigneti e Cantine SpA,Italien,Primitivo,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7989201/
275601,Christina Orange,Weingut Franz Netzl,Österrike,"Chardonnay, Sauvignon blanc, Welschriesling",Matchad,https://www.vivino.com/sv/netzl-christina-orange-chardonnay/w/7511063,Weingut Netzl,Christina Orange Chardonnay,3.8,292,True,True,True,True,https://www.systembolaget.se/produkt/vin/-275601/
9213201,Barolo Monprivato Giuseppe Mascarello,Giuseppe Mascarello,Italien,,Matchad,https://www.vivino.com/sv/mascarello-giuseppe-e-figlio-barolo-monprivato/w/1274818,Mascarello Giuseppe e Figlio,Barolo Monprivato,4.4,9184,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9213201/
9284401,Alceo Castello dei Rampolla,Castello dei Rampolla,Italien,,Matchad,https://www.vivino.com/sv/castello-dei-rampolla-d-alceo/w/1702712,Castello dei Rampolla,d'Alceo,4.4,4118,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9284401/
9444301,Pieve Santa Restituta Rennina Brunello di Montalcino,Pieve Santa Restituta,Italien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9444301/
9567801,Ode Amphora,ODE Winery,Portugal,Alicante bouschet,Matchad,https://www.vivino.com/sv/ode-winery-naturalmente-amphora/w/12128313,Ode Winery,Naturalmente Amphora,4.0,51,,True,True,True,https://www.systembolaget.se/produkt/vin/-9567801/
3239701,Högberga Merlot,Högberga Vinfabrik,EU,Merlot,Matchad,https://www.vivino.com/sv/hogberga-vinfabrik-eighthundredninety-merlot/w/3760259,Högberga Vinfabrik,890 Merlot,0.0,17,True,True,False,True,https://www.systembolaget.se/produkt/vin/-3239701/
3210101,Högberga Clairet,Högberga Vinfabrik,EU,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-3210101/
7795801,Edel Grüner Veltliner,Solera Sweden AB,Österrike,Grüner veltliner,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7795801/
7237501,P.Lex Pinot Noir,Icon Wines,Italien,Pinot noir,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-7237501/
5711401,Tareq Taylor Crémant de Loire,Gratien & Meyer,Frankrike,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-5711401/
9237401,Cerasuolo d'Abruzzo Valle Reale,Valle Reale,Italien,Montepulciano,Matchad,https://www.vivino.com/sv/valle-reale-srl-cerasuolo-d-abruzzo/w/2312602,Valle Reale,Cerasuolo d'Abruzzo,3.5,1049,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9237401/
9221701,Rabl Ried Käferberg Grüner Veltliner,Weingut Rudolf Rabl,Österrike,Grüner veltliner,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9221701/
9330201,Bass Phillip Estate Pinot Noir,Bass Phillip Wines,Australien,,Matchad,https://www.vivino.com/sv/bass-phillip-old-vines-estate-pinot-noir/w/11362167,Bass Phillip,Old Vines Estate Pinot Noir,4.1,571,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9330201/
9503001,Massetino Ornellaia,Ornellaia,Italien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9503001/
9340501,Barbaresco Riserva Montestefano Produttori del Barbaresco,Produttori del Barbaresco,Italien,,Matchad,https://www.vivino.com/sv/produttori-del-barbaresco-barbaresco-riserva-montestefano/w/19274,Produttori del Barbaresco,Barbaresco Riserva Montestefano,4.2,4035,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9340501/
9341101,Barbaresco Riserva Ovello Produttori del Barbaresco,Produttori del Barbaresco,Italien,,Matchad,https://www.vivino.com/sv/produttori-del-barbaresco-barbaresco-riserva-ovello/w/19277,Produttori del Barbaresco,Barbaresco Riserva Ovello,4.2,5291,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9341101/
7013901,Nadal Brut Nature Corpinnat,Enric Nadal. S.L.U.,Spanien,"Parellada, Macabeo, Xarel-lo",Matchad,https://www.vivino.com/sv/nadal-corpinnat-edicio-especial-brut-nature/w/11041854,Nadal,Corpinnat Edició Especial Brut Nature,4.1,309,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7013901/
7805801,Piqueras White Label,Bodegas Piqueras,Spanien,"Verdejo, Sauvignon blanc",Matchad,https://www.vivino.com/sv/bodegas-piqueras-white-label-verdejo-sauvignon-blanc-almansa/w/5831281,Bodegas Piqueras,White Label Verdejo - Sauvignon Blanc,3.7,679,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7805801/
7357301,Don Simon Seleccion Brut,J Garcia Carrión,Spanien,,Matchad,https://www.vivino.com/sv/simon-18702-seleccion-brut-cava/w/3665596,Don Simón,Seleccion Brut,3.5,402,True,True,True,False,https://www.systembolaget.se/produkt/vin/-7357301/
7120302,Château Musar,Chateau Musar,Libanon,"Cabernet sauvignon, Carignan, Cinsault",Matchad,https://www.vivino.com/sv/chateau-musar-rouge-gaston-hochar/w/75190,Château Musar,Rouge (Gaston Hochar),4.3,92022,True,True,True,True,https://www.systembolaget.se/produkt/vin/-7120302/
653201,Santa Helena Varietal Cabernet Sauvignon,Viña Santa Helena,Chile,Cabernet sauvignon,Matchad,https://www.vivino.com/sv/vina-santa-helena-varietal-cabernet-sauvignon/w/1489246,Viña Santa Helena,Varietal Cabernet Sauvignon,3.2,11327,True,True,True,True,https://www.systembolaget.se/produkt/vin/-653201/
9354701,Chianti Classico Castello di Meleto,Castello di Meleto,Italien,"Sangiovese, Merlot",Matchad,https://www.vivino.com/sv/castello-di-meleto-chianti-classico/w/9915,Castello di Meleto,Chianti Classico,3.7,4827,True,True,True,True,https://www.systembolaget.se/produkt/vin/-9354701/
9231601,Chapoutier De l´Orée Ermitage Blanc,M.Chapoutier,Frankrike,,Matchad,https://www.vivino.com/sv/m-chapoutier-ermitage-de-l-oree/w/20639,M. Chapoutier,Ermitage de l'Orée,4.4,3069,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9231601/
9405901,Dominio del Aguila Canta de Perdiz,Dominio del Aguila,Spanien,,Matchad,https://www.vivino.com/sv/dominio-del-aguila-canta-la-perdiz/w/5443219,Dominio del Águila,Canta la Perdiz,4.5,582,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9405901/
3066101,Fuchs und Hase Pet Nat Vol 2,Fuchs und Hase,Österrike,"Grüner veltliner, Gelber muskateller",Matchad,https://www.vivino.com/sv/fuchs-hase-pet-nat-vol-2/w/4914869,Weingut Fuchs und Hase,Pet Nat Vol 2,3.9,783,True,True,True,True,https://www.systembolaget.se/produkt/vin/-3066101/
636701,Boulder Bank Sauvignon Blanc,Goldschmidt Vineyards,Nya Zeeland,Sauvignon blanc,Matchad,https://www.vivino.com/sv/nz-boulder-bank-sauvignon-blanc/w/2437664,Boulder Bank,Sauvignon Blanc,3.7,1173,True,True,True,True,https://www.systembolaget.se/produkt/vin/-636701/
9426601,Clos Vougeot Grand Cru Domaine Louis Jadot,Domaine Louis Jadot,Frankrike,,Matchad,https://www.vivino.com/sv/louis-jadot-clos-vougeot-grand-cru/w/1410796,Louis Jadot,Clos Vougeot Grand Cru,4.3,3395,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9426601/
9032401,Brunello di Montalcino Vecchievigne Siro Pacenti,Siro Pacenti,Italien,,Ej matchad,,,,,,,,,,https://www.systembolaget.se/produkt/vin/-9032401/
9470801,Conterno Gattinara Cantine Nervi,Azienda Vitivinicola Conterno Gattinara Cantine Nervi Soc. Agr. SRL,Italien,,Matchad,https://www.vivino.com/sv/nervi-gattinara/w/1578948,Nervi,Gattinara,4.1,14716,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9470801/
9415401,Barolo Ornato Pio Cesare,Pio Cesare,Italien,,Matchad,https://www.vivino.com/sv/pio-cesare-ornato-barolo/w/22555,Pio Cesare,Ornato Barolo,4.4,6681,True,True,True,False,https://www.systembolaget.se/produkt/vin/-9415401/
