Varunummer,Namn,Producent,Pris,Volym,Forpackning,Kategori3,Ursprung,Druvor,Vivino_betyg,Vivino_antal_recensioner,Matchningssäkerhet,Matchningskälla,Vivino_url
665701,Moselland Riesling Spätlese,Moselland,89.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,3.8,3461,,websearch,https://www.vivino.com/sv/moselland-riesling-spatlese/w/1972850
216301,Tamaral,Bodegas Tamaral,166.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Spanien,"Tempranillo, Cabernet sauvignon",3.9,5163,,websearch,https://www.vivino.com/sv/tamaral-crianza/w/1637474
7133501,Casa Vinironia Rosso Grande Organic,Casa Vinironia,99.0,1000 ml,Lättare glasflaska,Fruktigt & Smakrikt,Italien,,3.5,549,,websearch,https://www.vivino.com/sv/casa-vinironia-vino-da-tavola-rosso-grande/w/8060426
7542301,Pietra d' Elsa Toscana Sangiovese,Vinimundi AB,99.0,1000 ml,Lättare glasflaska,Kryddigt & Mustigt,Italien,Sangiovese,3.6,1322,,websearch,https://www.vivino.com/sv/vinimundi-wines-pietra-d-elsa-toscana-sangiovese/w/8269410
5024701,Dominio Alto Crianza,Fields Wine Company AB,89.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Spanien,"Garnacha, Mazuelo, Tempranillo",,,,,
257101,Mateus Rosé,Sogrape,89.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Portugal,"Baga, Rufete, Tinta barroca, Touriga franca",3.4,332,,websearch,https://www.vivino.com/sv/mateus-rose/w/74905
768401,Pata Negra Brut,Jaume Serra,89.0,750 ml,Glasflaska,Torrt vitt,Spanien,"Macabeo, Parellada, Xarel-lo",,,,,
219434,WG Wine Gourmet Sparkling Grüner Veltliner,HEBA Food & Beverages AB,36.0,200 ml,Burk,Torrt vitt,Österrike,Grüner veltliner,,,,,
2006234,Le Rosé Domaine de la Bargemone,Cave de la Bargemone,62.0,250 ml,Burk,Friskt & Bärigt,Frankrike,,4.0,3218,,websearch,https://www.vivino.com/sv/commanderie-de-la-bargemone-commanderie-de-la-bargemone-rose/w/1234771
789701,Mia Sparkling Moscato,Freixenet,92.0,750 ml,Glasflaska,Sött,Spanien,Muscat,,,,,
7882201,Zingled out Zinfandel,Oenoforos,104.0,1000 ml,Lättare glasflaska,Fruktigt & Smakrikt,Italien,,4.0,1426,,websearch,https://www.vivino.com/sv/zingled-out-american-zinfandel/w/3765250
7896701,Brochet Réserve Sauvignon Blanc,Ampelidae,129.0,750 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Sauvignon blanc,3.6,4310,,websearch,https://www.vivino.com/sv/ampelidae-brochet-reserve-sauvignon-blanc/w/3178058
7062601,Leitz Magic Mountain Rüdesheimer Riesling Trocken,Weingut Leitz,167.0,750 ml,Glasflaska,Friskt & Fruktigt,Tyskland,Riesling,3.9,6897,,websearch,https://www.vivino.com/sv/leitz-magic-mountain-rudesheimer-riesling/w/1589378
620201,Hunter's Sauvignon Blanc,Hunter's Wines,129.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Nya Zeeland,Sauvignon blanc,3.8,8098,,websearch,https://www.vivino.com/sv/hunters-4826-sauvignon-blanc/w/17074
7587601,Philippe Benoit Bordeaux,Mare Magnum,119.0,750 ml,Lättare glasflaska,Stramt & Nyanserat,Frankrike,,3.7,822,,websearch,https://www.vivino.com/sv/philippe-benoit-bordeaux/w/13192356
1234301,Amarone A Alpha Zeta,Alpha Zeta,249.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,"Corvina veronese, Rondinella, Corvinone",4.1,14931,,websearch,https://www.vivino.com/sv/alpha-zeta-a-amarone-della-valpolicella/w/1144268
7804701,Bread & Butter Cabernet Sauvignon,Bread & Butter Wines,169.0,750 ml,Glasflaska,Fruktigt & Smakrikt,USA,Cabernet sauvignon,4.0,50080,,websearch,https://www.vivino.com/sv/bread-and-butter-cabernet-sauvignon-california-red-wine/w/6218579
5287301,Pascal Costeau Côtes-du-Rhône Grande Réserve,Fields Wine Company AB,89.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Frankrike,"Grenache, Syrah",3.5,617,,websearch,https://www.vivino.com/sv/pascal-costeau-grande-reserve-vieilles-vignes-cotes-du-rhone/w/10095824
2014601,Maison Petit Perle Blanc,Les Chais du Plan Carré,99.0,750 ml,Lättare glasflaska,Fylligt & Smakrikt,Frankrike,"Grenache blanc, Sauvignon blanc, Viognier",3.8,278,,websearch,https://www.vivino.com/sv/les-chais-du-plan-carre-maison-petit-perle-cuvee-millesimee-blanc/w/13380531
149201,Xavier Vignon Vacqueyras,Xavier Vignon,155.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Frankrike,"Grenache noir, Syrah, Mourvèdre",3.9,4043,,websearch,https://www.vivino.com/sv/xavier-vignon-vacqueyras/w/1189540
7903901,Saint Louis Pinot Noir,Giertz Vinimport,99.0,1000 ml,Lättare glasflaska,Mjukt & Bärigt,Frankrike,Pinot noir,3.5,35,,websearch,https://www.vivino.com/sv/e-c-oxenham-cy-domaine-saint-louis-pinot-noir/w/6991137
7895101,Maison Blanche Sauvignon Blanc Chardonnay,Jean Biecher,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,"Chardonnay, Sauvignon blanc",3.7,256,,websearch,https://www.vivino.com/sv/jean-biecher-maison-blanche-sauvignon-blanc-chardonnay/w/12401807
2018201,Casa de Cambres Reserva Red,"Solar de Cambres, LDA",129.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Portugal,"Tinta roriz, Touriga franca, Touriga naçional",3.7,1159,,websearch,https://www.vivino.com/sv/cambres-reserva-tinto/w/1304329
266401,Q Malbec,Quarisa Wines,89.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Australien,Malbec,,,,,
5602901,Cava Complicado de Miss Li,Solera Sweden AB,115.0,750 ml,Glasflaska,Torrt vitt,Spanien,,,,,,
278601,Campo Viejo Crianza,Vinarchy,99.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Spanien,"Tempranillo, Garnacha, Mazuelo",,,,,
5053401,Crémant de Loire Blanc de Blancs Brut Cuvée Celeste,Fields Wine Company AB,119.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,3.7,3664,,websearch,https://www.vivino.com/sv/de-meyran-cuvee-celeste-cremant-de-loire-blanc-de-blancs-brut-cremant-de-loire-sparkling-v-rrk9p/w/9563238
241501,Masi Masianco Pinot Grigio delle Venezie,Masi,99.0,750 ml,Glasflaska,Friskt & Fruktigt,Italien,"Pinot grigio, Verduzzo",3.6,15959,,websearch,https://www.vivino.com/sv/masi-veneto-masianco/w/21950
228201,Côté Mas Organic Rosé,Jean-Claude Mas,99.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Frankrike,"Mourvèdre, Syrah",,,,,
1236601,Capitel de'Roari Amarone,Luigi Righetti,225.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,,4.1,30980,,websearch,https://www.vivino.com/sv/luigi-righetti-capitel-de-roari-amarone-della-valpolicella-classico/w/1141801
742201,Taittinger Brut Réserve,Taittinger,539.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot noir, Chardonnay, Pinot meunier",,,,,
5207701,Nicolas Brobergière Brut,Urban Wines,269.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Pinot meunier, Pinot noir",3.8,3168,,websearch,https://www.vivino.com/sv/nicolas-brobergiere-cuvee-premiere-brut-champagne/w/9928050
681601,The Great Bonza Reserve Shiraz Cabernet,Quarisa Wines,89.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Australien,"Shiraz, Cabernet sauvignon, Durif",3.8,587,,websearch,https://www.vivino.com/sv/quarisa-the-great-bonza-reserve-shiraz-cabernet-south-eastern/w/5690759
563702,Chablis Le Beaunois Labouré-Roi,Labouré-Roi,99.0,375 ml,Glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,3.7,6228,,websearch,https://www.vivino.com/sv/laboure-roi-le-beaunois-chablis/w/1125280
5058001,Dominio Alto Cava Brut Organic,Fields Wine Company AB,89.0,750 ml,Glasflaska,Torrt vitt,Spanien,,3.5,1384,,websearch,https://www.vivino.com/sv/dominio-alto-cava-ecologico-brut/w/9542992
657301,Caravan Durif,Quarisa Wines,89.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Australien,Durif,3.8,14470,,websearch,https://www.vivino.com/sv/quarisa-caravan-durif-a-k-a-petite-sirah/w/1833027
7423401,Bergh Grüner Veltliner Organic,Icon Wines,109.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Österrike,Grüner veltliner,,,,,
256601,Gazela,Sogrape,75.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Portugal,"Arinto, Loureiro, Trajadura, Azal",,,,,
220301,Cuvée Madame Sélection de Mademoiselle,Contemporary Wines AB,139.0,750 ml,Glasflaska,Friskt & Bärigt,Frankrike,"Mourvèdre, Syrah, Cinsault, Grenache",,,,,
253201,Parajes del Valle Monastrell,Parajes del Valle Bodegas y Viñedos S.L,99.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Spanien,Monastrell,3.7,12458,,websearch,https://www.vivino.com/sv/parajes-del-valle-monastrell/w/7281325
2030401,Baglietti Prosecco,47 Anno Domini,109.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,3.6,948,,websearch,https://www.vivino.com/sv/baglietti-organic-prosecco-prosecco/w/11264402
694202,Rawson's Retreat Shiraz Cabernet,Rawson's Retreat,55.0,375 ml,Glasflaska,Fruktigt & Smakrikt,Australien,"Cabernet sauvignon, Shiraz",3.4,10867,,websearch,https://www.vivino.com/sv/rawsons-retreat-shiraz-cabernet/w/2009
7454301,Riunite Lambrusco Farfalle,Cantine Riunite,99.0,750 ml,Glasflaska,Sött,Italien,,,,,,
7045101,François Martenot Crémant de Bourgogne Brut,Francois Martenot,139.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Chardonnay, Gamay, Pinot noir, Aligoté",3.8,9320,,websearch,https://www.vivino.com/sv/francois-martenot-cremant-de-bourgogne-brut/w/4857842
229501,Blason de Bourgogne Mâcon-Villages Chardonnay,Vignerons des Grandes Vignes,119.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Frankrike,Chardonnay,3.5,6516,,websearch,https://www.vivino.com/sv/blason-chardonnay-macon-villages/w/22528
5246801,Dominio Alto Reserva,Fields Wine Company AB,99.0,750 ml,Glasflaska,Kryddigt & Mustigt,Spanien,,,,,,
215501,Costa Casablanca Pinot Noir,Talagante International Brands,99.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Chile,Pinot noir,,,,,
629301,Moonlight Manor Chenin Blanc Sauvignon Blanc,Origin Wine Stellenbosch,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Sydafrika,"Chenin blanc, Sauvignon blanc, Viognier",,,,,
658601,Cono Sur Cabernet Sauvignon Carmenere Syrah Organic,Viña Cono Sur,99.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Chile,"Cabernet sauvignon, Carmenère, Syrah",3.5,6408,,websearch,https://www.vivino.com/sv/cono-sur-organic-cabernet-sauvignon-carmenere-syrah-colchagua-valley/w/6051475
297401,Ruppertsberger Imperial Pinot Noir,Ruppertsberger Weinkeller Hoheburg eG,95.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Tyskland,Pinot noir,3.3,2768,,websearch,https://www.vivino.com/sv/ruppertsberger-imperial-pinot-noir/w/7043340
2011501,Boca Mar Algarve Reserva,Casa Santos Lima - Companhia das Vinhas S.A.,89.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Portugal,,,,,,
277134,Asiotus Vino Bianco Biologico Frizzante,Cuvage Srl,39.0,200 ml,Burk,Torrt vitt,Italien,Glera,,,,,
2015501,Dicey Dice Pinot Noir,Dicey Ltd,120.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Nya Zeeland,Pinot noir,4.0,208,,websearch,https://www.vivino.com/sv/dicey-pinot-noir/w/9551882
541101,Mezzacorona Pinot Nero,Nosio,99.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Italien,,3.5,3116,,websearch,https://www.vivino.com/sv/mezza-corona-pinot-nero-trentino/w/2353969
269914,Velo Barbera,Torrevilla,40.0,250 ml,Burk,Fruktigt & Smakrikt,Italien,Barbera,3.5,134,,websearch,https://www.vivino.com/sv/velo-piedmont-barbera/w/10664684
7479801,Crémant de Bourgogne Grande Reserve Brut,Fields Wine Company AB,129.0,750 ml,Glasflaska,Torrt vitt,Frankrike,,3.8,274,,websearch,https://www.vivino.com/sv/louis-bouillot-cremant-de-bourgogne-grande-reserve-brut-cremant-de-bourgogne/w/6600426
7214301,Dominio Alto Gran Reserva,Fields Wine Company AB,119.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Spanien,Tempranillo,3.7,4154,,websearch,https://www.vivino.com/sv/dominio-alto-gran-reserva/w/8930266
9009634,Leva Cabernet Shiraz Rosé,Sortoizpitvane Sungurlare,39.0,250 ml,Burk,Fruktigt & Smakrikt,Bulgarien,"Cabernet sauvignon, Shiraz",3.3,1222,,websearch,https://www.vivino.com/sv/leva-val-des-roses-cabernet-shiraz-rose/w/1650424
238701,Ménage à Trois Cabernet Sauvignon,Calwine,139.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,USA,Cabernet sauvignon,,,,,
747001,Loxarel A Pèl Classic Penedes Brut Nature Reserva,Masia can Mayols.L,145.0,750 ml,Glasflaska,Torrt vitt,Spanien,"Chardonnay, Macabeo, Xarel-lo",3.7,7632,,websearch,https://www.vivino.com/sv/loxarel-a-pel-classic-reserva-brut-nature/w/6649617
236414,Le Meilleur Pinot Noir,Oenoforos,49.0,250 ml,Burk,Mjukt & Bärigt,Frankrike,Pinot noir,,,,,
270901,Pietra Di Pinot Grigio,Gruppo Martellozzo,99.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Italien,Pinot grigio,3.4,2700,,websearch,https://www.vivino.com/sv/piera-martellozzo-pietra-di-pinot-grigio-delle-venezie/w/3253014
206301,Prince Alexandre Rosé Brut Organic,Cave Robert et Marcel,109.0,750 ml,Glasflaska,Rosé,Frankrike,"Cabernet franc, Grolleau",3.8,72,,websearch,https://www.vivino.com/sv/robert-marcel-prince-alexandre-cremant-de-loire-brut-rose/w/2179914
257501,Robert Hall Paso Red Red Blend,O'Neill Vintners & Distillers,149.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,USA,"Cabernet sauvignon, Graciano, Petite sirah",4.0,358,,websearch,https://www.vivino.com/sv/robert-hall-paso-red/w/8472717
7765301,Grande Cuvée La Maison Rosé,Vini Bella Terra,109.0,1000 ml,Lättare glasflaska,Friskt & Bärigt,Frankrike,,,,,,
5531501,Hola MZ Cava Rosé by Måns Zelmerlöw,Barcelona Brands S.L,119.0,750 ml,Glasflaska,Rosé,Spanien,,,,,,
7960006,Enzo Bartoli Barbera d'Asti Superiore,MGM S.r.l.,329.0,1500 ml,Glasflaska,Fruktigt & Smakrikt,Italien,Barbera,4.0,24006,,websearch,https://www.vivino.com/sv/enzo-bartoli-barbera-d-asti-superiore/w/5927106
7794001,Enzo Bartoli Rosato,MGM S.r.l.,139.0,750 ml,Glasflaska,Friskt & Bärigt,Italien,"Barbera, Dolcetto",3.8,3818,,websearch,https://www.vivino.com/sv/enzo-bartoli-rosato/w/6334674
225614,Maison Petit Perle Le Petit Petit Grenache,Vignobles de Cicéron,49.0,250 ml,Burk,Fruktigt & Smakrikt,Frankrike,Grenache,,,,,
7477501,Maison Francoise Bordeaux,Carovin AB,109.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,,3.4,560,,websearch,https://www.vivino.com/sv/maison-francoise-reserve-bordeaux/w/12980382
668001,Cono Sur Bicicleta Gewürztraminer,Viña Cono Sur,79.0,750 ml,Glasflaska,Druvigt & Blommigt,Chile,Gewürztraminer,,,,,
253501,Minimalista Monastrell,Wiberica Biotec S.L.,99.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Spanien,Monastrell,,,,,
792601,Ecologica Moscato Spumante,La Riojana,109.0,750 ml,Glasflaska,Sött,Argentina,Muscat,3.6,801,,websearch,https://www.vivino.com/sv/ecologic-moscato-spumante-dolce/w/6545993
393001,Gran Passione Appassimento Organic,ViniMundi,119.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,"Merlot, Negroamaro, Malvasia nero",4.0,7245,,websearch,https://www.vivino.com/sv/gran-passione-gran-passione-appassimento-organic/w/6093370
630201,Gurra Gurra Creek Shiraz,Nordic Sea Winery,89.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Australien,"Shiraz, Cabernet sauvignon",3.5,2425,,websearch,https://www.vivino.com/sv/gurra-gurra-creek-shiraz/w/1803879
5742801,Ruppertsberger Von Wallberg Riesling Trocken,Ruppertsberger Weinkeller Hoheburg eG,129.0,750 ml,Glasflaska,Friskt & Fruktigt,Tyskland,Riesling,3.9,967,,websearch,https://www.vivino.com/sv/ruppertsberger-von-wallberg-riesling/w/11091917
7482501,¡Hola! Mediterráneo Gran Cuvée Blanc de Blancs,Barcelona Brands S.L,99.0,750 ml,Glasflaska,Torrt vitt,Spanien,,,,,,
232001,Villa Dauga Albariño,Bodegas Pazo Cilleiro,129.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Spanien,Albariño,3.7,1834,,websearch,https://www.vivino.com/sv/villa-dauga-albarino/w/11175610
2005235,Alto Molino Chardonnay,Artel inc,46.0,250 ml,Burk,Friskt & Fruktigt,Argentina,Chardonnay,,,,,
7786001,Pazzione Cava by Pernilla Wahlgren,ViniMundi,115.0,750 ml,Glasflaska,Torrt vitt,Spanien,,3.2,1398,,websearch,https://www.vivino.com/sv/pazzione-pernilla-wahlgren-cava-organic-extra-brut-cava/w/8136180
7429901,Prohibition Zinfandel,Solera Sweden AB,99.0,750 ml,Glasflaska,Fruktigt & Smakrikt,USA,Zinfandel,3.6,5237,,websearch,https://www.vivino.com/sv/primewine-prohibition-zinfandel/w/2736685
2011201,Lunadoro Rosso di Montepulciano Organic,Schenk Italia Spa,99.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Italien,,3.7,229,,websearch,https://www.vivino.com/sv/lunadoro-rosso-di-montepulciano/w/1190307
7285901,Riesling Returns The Grape Collective,Spring Wine & Spirits,139.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Riesling,3.8,2871,,websearch,https://www.vivino.com/sv/the-grape-collective-riesling-returns/w/8521859
249201,Nizza Scrimaglio,Vite Colte,129.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Italien,Barbera,,,,,
752101,Petite Belle Sparkling Brut,Liciacept (Pty) Ltd (trading as Visio Vintners),99.0,750 ml,Glasflaska,Torrt vitt,Sydafrika,"Chenin blanc, Colombard",3.4,428,,websearch,https://www.vivino.com/sv/petite-belle-blanc-de-blancs-brut/w/13366289
221601,Cava 1+1=3 Brut Rosé Pinot Noir Organic,1+1=3 U Mes U Fan Tres S.L.,139.0,750 ml,Glasflaska,Rosé,Spanien,Pinot noir,,,,,
7038501,Castelmare Prosecco Rosé Extra Dry,Oenoforos,114.0,750 ml,Glasflaska,Rosé,Italien,,3.6,850,,websearch,https://www.vivino.com/sv/castelmare-prosecco-organic-rose-extra-dry/w/9006822
219901,Christina Carnuntum Organic,Weingut Franz Netzl,120.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Österrike,,,,,,
2010702,Château Tirecul La Gravière Les Pins,Bruno Bilancini El,120.0,375 ml,Glasflaska,Sött,Frankrike,,,,,,
241301,Jacob's Creek Lighter Alcohol Shiraz,Vinarchy,89.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Australien,Shiraz,3.2,62,,websearch,https://www.vivino.com/sv/jacob-s-creek-classic-lighter-alcohol-shiraz/w/10187064
224701,Chin Chin,Viña Morande,85.0,750 ml,Lättare glasflaska,,Chile,"Cabernet sauvignon, Carmenère",,,,,
468402,Château Bastor-Lamontagne Organic,Terres Bordelaises,229.0,375 ml,Glasflaska,Sött,Frankrike,,4.0,4338,,websearch,https://www.vivino.com/sv/chateau-bastor-lamontagne-sauternes/w/93611
7726201,Philippe De Nantheuil Brut,CVC NF,269.0,750 ml,Glasflaska,Torrt vitt,Frankrike,"Pinot meunier, Pinot noir, Chardonnay",3.7,4505,,websearch,https://www.vivino.com/sv/philippe-de-nantheuil-brut-champagne/w/2127075
636002,Stoneleigh Latitude Chardonnay,Vinarchy,85.0,375 ml,Glasflaska,Fylligt & Smakrikt,Nya Zeeland,Chardonnay,3.7,3625,,websearch,https://www.vivino.com/sv/stoneleigh-chardonnay-latitude/w/3427775
9212401,Boya Pinot Noir,Viña Garcés Silva,169.0,750 ml,,Kryddigt & Mustigt,Chile,Pinot noir,3.6,3938,,websearch,https://www.vivino.com/sv/boya-pinot-noir/w/1912227
9213001,Doja Prokupac,VINARIJA DOJA D.o.o,149.0,750 ml,Glasflaska,Kryddigt & Mustigt,Serbien,Prokupac,3.9,2348,,websearch,https://www.vivino.com/sv/doja-vinarija-prokupac/w/4951481
7788901,P.Lex Prosecco Brut,Icon Wines,125.0,750 ml,Glasflaska,Torrt vitt,Italien,Glera,,,,,
754401,Pirie Traditional Method,Brown Family Wine Group,249.0,750 ml,Glasflaska,Torrt vitt,Australien,"Pinot noir, Chardonnay",,,,,
635701,Adobe Reserva Rosé,Viñedos Emiliana,79.0,750 ml,Lättare glasflaska,Friskt & Bärigt,Chile,"Cabernet sauvignon, Syrah, Merlot",,,,,
9231201,Manuel Formigo Finca Teira,Adega Manuel Formigo,149.0,750 ml,Glasflaska,Friskt & Fruktigt,Spanien,,3.8,782,,websearch,https://www.vivino.com/sv/manuel-formigo-finca-teira-blanco/w/1367346
9001901,Ricossa Monferrato Nebbiolo,Ricossa SRL,119.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,Nebbiolo,,,,,
7897901,Richard Juhlin Blanc de Blancs Brut,Domaine Wines Sweden AB,129.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,3.7,4107,,websearch,https://www.vivino.com/sv/richard-juhlin-blanc-de-blancs-brut/w/8317448
555101,Groh Organic Grauburgunder Trocken,Estate Groh,139.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Tyskland,Grauburgunder,3.8,2241,,websearch,https://www.vivino.com/sv/de-groh-organic-grauburgunder/w/7328425
259101,Children of the revolution Pinot Noir,Fourth Wave Wine,99.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Australien,Pinot noir,,,,,
8110901,Bergh Riesling Organic,Icon Wines,119.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Österrike,Riesling,,,,,
7835901,Petite Cuvée Madame,Contemporary Wines AB,109.0,750 ml,Lättare glasflaska,Friskt & Bärigt,Frankrike,"Syrah, Cinsault, Grenache, Mourvèdre, Cabernet sauvignon",,,,,
762801,Pongrácz Brut,Bergkelder,139.0,750 ml,Glasflaska,Torrt vitt,Sydafrika,"Pinot noir, Chardonnay",3.7,12390,,websearch,https://www.vivino.com/sv/pongracz-methode-cap-classique-brut/w/1166928
223902,Les Remparts des Ceps Dorés Rosé,Les Vignerons de Roaix Seguret,76.0,375 ml,Glasflaska,Friskt & Bärigt,Frankrike,"Grenache, Cinsault, Syrah",3.2,209,,websearch,https://www.vivino.com/sv/roaix-seguret-les-remparts-des-ceps-dores-cotes-du-rhone-rose/w/7398020
626301,Folklore Albariño,Vining,129.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Spanien,Albariño,3.6,5090,,websearch,https://www.vivino.com/sv/folklore-rias-baixas-albarino/w/5979520
252901,Stoneleigh Wild Valley Sauvignon Blanc,Vinarchy,139.0,750 ml,Lättare glasflaska,Friskt & Fruktigt,Nya Zeeland,Sauvignon blanc,,,,,
280201,Marrenon Les Grains Pinot Noir,"Marrenon, Vignobles en Ventoux & Luberon",109.0,750 ml,Lättare glasflaska,Mjukt & Bärigt,Frankrike,Pinot noir,3.6,2156,,websearch,https://www.vivino.com/sv/marrenon-les-grains-pinot-noir-cuvee-rare/w/3955158
5027601,Armatura Brunello di Montalcino,The Company of Urban wines And Other Liquids Sweden AB,289.0,750 ml,Glasflaska,Kryddigt & Mustigt,Italien,Sangiovese,4.0,3982,,websearch,https://www.vivino.com/sv/armatura-brunello-di-montalcino/w/9402407
7687301,Baglietti Rosé No. 7,47 Anno Domini,115.0,750 ml,Glasflaska,Rosé,Italien,,3.5,1517,,websearch,https://www.vivino.com/sv/baglietti-rose-no-7/w/6443639
796606,Baglietti Prosecco Organic,47 Anno Domini,279.0,1500 ml,Glasflaska,Torrt vitt,Italien,Glera,,,,,
5301401,Jean Vidérue Châteauneuf-du-Pape,The Company of Urban wines And Other Liquids Sweden AB,259.0,750 ml,Glasflaska,Kryddigt & Mustigt,Frankrike,"Grenache, Mourvèdre, Syrah",4.1,2617,,websearch,https://www.vivino.com/sv/jean-viderue-chateauneuf-du-pape/w/10165111
268001,Manifesto Nero d'Avola,Nordic Sea Winery,89.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Italien,"Nero d'avola, Cabernet sauvignon",3.6,5156,,websearch,https://www.vivino.com/sv/it-manifesto-nero-d-avola-organic/w/2660828
2014701,Orange Wine Ciceron Organic,Cave de la Pierrelys,119.0,750 ml,Lättare glasflaska,Druvigt & Blommigt,Frankrike,"Grenache blanc, Marsanne, Sauvignon blanc, Viognier, Muscat",3.4,282,,websearch,https://www.vivino.com/sv/claude-vialade-fils-orange/w/12234532
5525001,Ascot Pinot Noir,Domaine Wines Sweden AB,109.0,750 ml,Glasflaska,Kryddigt & Mustigt,USA,Pinot noir,3.8,1706,,websearch,https://www.vivino.com/sv/ascot-pinot-noir/w/10660107
207801,Calvet Saumur-Champigny,Dulong Calvet,149.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Frankrike,Cabernet franc,,,,,
261915,Leva Chardonnay Dimiat & Muscat,Vinex Slavyantsi,39.0,250 ml,Burk,Druvigt & Blommigt,Bulgarien,"Chardonnay, Dimiat, Muscat",3.3,602,,websearch,https://www.vivino.com/sv/leva-chardonnay-muscat-rose-valley/w/7030178
2017301,Abrigados Reserva,Adega Castelo Rodrigo,119.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Portugal,"Touriga naçional, Alfrocheiro, Tinta roriz, Touriga franca",,,,,
9325901,Luigi Bosca De Sangre Malbec,Leoncio Arizu,185.0,750 ml,Glasflaska,Fruktigt & Smakrikt,Argentina,Malbec,,,,,
2014001,Reyneke Organic Red,Vinimark Trading,129.0,750 ml,Lättare glasflaska,Fruktigt & Smakrikt,Sydafrika,"Syrah, Cabernet sauvignon, Merlot",,,,,
608301,Campo Viejo Reserva,Vinarchy,119.0,750 ml,Lättare glasflaska,Kryddigt & Mustigt,Spanien,"Tempranillo, Mazuelo, Graciano",3.8,88544,,websearch,https://www.vivino.com/sv/campo-viejo-reserva/w/1163217
5508401,Château Les Trois Manoirs,SCEA Vignobles Cruchon et Fils,149.0,750 ml,Glasflaska,Stramt & Nyanserat,Frankrike,,3.7,6190,,websearch,https://www.vivino.com/sv/les-trois-manoirs-medoc/w/1689997
7498901,Espacio Garnacha,Anora Group PLC,70.0,750 ml,Lättare glasflaska,,Spanien,Garnacha,0.0,11,,websearch,https://www.vivino.com/sv/espacio-vino-de-mesa-gran-especial-garnacha/w/13648288
287501,Richard Crémant du Jura Brut Nature Blanc de blancs,RICHARD FAMILY SARL,169.0,750 ml,Glasflaska,Torrt vitt,Frankrike,Chardonnay,,,,,
